index_id,customer_id,fullname,Age,Gender,Favoured_Payment_method,Favourdured_Product_Categort
,KH39028,Randy Jones,18,Female,PayPal,Home
,KH2,Marie Wright,27,Female,PayPal,Books
,KH49122,Dylan Romero,35,Female,Cash,Home
,KH11889,Michael Joseph,31,Female,Credit Card,Home
,KH20329,Shannon Martin,38,Male,Credit Card,Clothing
,KH10757,Katie Stewart,25,Male,Crypto,Clothing
,KH31217,Jacob Patterson,34,Male,Credit Card,Clothing
,KH43808,Dr. Michael Smith,43,Male,PayPal,Home
,KH33806,Jamie Peters,63,Male,Cash,Books
,KH22686,Mrs. Angela Rogers,59,Female,Cash,Books
,KH49553,Dawn Harding MD,56,Female,Cash,Clothing
,KH49703,Connie Chapman,25,Female,PayPal,Home
,KH36377,Cheryl Terry,45,Male,Credit Card,Electronics
,KH4359,Stacey Smith,58,Male,Credit Card,Clothing
,KH28048,Paul Walton,47,Female,Cash,Books
,KH43800,Brian Daniels DDS,51,Female,Crypto,Books
,KH34884,Aaron Neal,42,Female,PayPal,Home
,KH35972,Daniel Ortiz,59,Female,Credit Card,Electronics
,KH31235,Jonathan Carter,26,Female,PayPal,Electronics
,KH42348,Joseph Rogers,24,Male,PayPal,Books
,KH42452,Vincent Lewis,58,Female,PayPal,Electronics
,KH5696,Matthew Saunders,59,Female,Crypto,Electronics
,KH21044,Melinda Patton,49,Female,PayPal,Home
,KH40873,Vicki Moore,29,Male,Credit Card,Books
,KH18491,Adam Moody,61,Male,Cash,Clothing
,KH3614,Courtney Swanson,42,Male,Credit Card,Clothing
,KH31504,Henry Simpson,22,Female,PayPal,Home
,KH10358,Scott Garrison,19,Female,Credit Card,Books
,KH20880,Heather Riley,33,Female,PayPal,Electronics
,KH8084,Jordan Garza,59,Male,Credit Card,Home
,KH13272,Jason Horton,50,Male,PayPal,Books
,KH13754,Francisco Smith,42,Female,PayPal,Electronics
,KH29185,Gina Cherry,55,Female,Cash,Books
,KH34409,Glenda Smith,37,Male,Cash,Clothing
,KH1455,Sharon Le,43,Male,Credit Card,Books
,KH25719,Mr. David Brewer,44,Male,Credit Card,Books
,KH20363,Robert Buck,63,Male,Crypto,Clothing
,KH24664,Russell Anderson,32,Female,PayPal,Books
,KH15457,John Santana,31,Female,PayPal,Electronics
,KH20099,Shelly Jones,40,Male,PayPal,Electronics
,KH20430,Anthony Lawson,46,Female,Cash,Home
,KH15338,Eric Cooper,56,Male,Credit Card,Electronics
,KH14382,Nathan Lopez,45,Female,PayPal,Home
,KH278,Matthew Ramirez,67,Female,Credit Card,Electronics
,KH22213,David David,24,Female,Cash,Home
,KH44890,Richard Moss,70,Male,Crypto,Home
,KH17286,Christina Barnes,52,Male,Credit Card,Books
,KH38766,Leonard Holland,26,Male,Credit Card,Clothing
,KH15179,Michelle Rowe,55,Female,Crypto,Home
,KH6061,Kevin Chapman,40,Male,Credit Card,Electronics
,KH49764,Edward Mclaughlin,30,Male,Crypto,Clothing
,KH19931,Thomas Ball,37,Male,Credit Card,Electronics
,KH9392,Paul Santana,36,Male,PayPal,Home
,KH45675,Ivan Huff,68,Female,Crypto,Clothing
,KH19920,Kimberly Garcia DDS,38,Male,Credit Card,Books
,KH43278,Barbara Henry,21,Male,Credit Card,Electronics
,KH11801,Cindy Cabrera,47,Male,Cash,Home
,KH49103,Alexa Conner,61,Female,Credit Card,Books
,KH1314,Kenneth Stuart,18,Male,PayPal,Electronics
,KH18118,Andrew Mcbride,55,Male,Crypto,Books
,KH30337,Ricky Gordon,63,Male,Credit Card,Books
,KH266,Gregory Dickerson,51,Male,Credit Card,Home
,KH34655,Dr. Henry Oconnor,70,Female,PayPal,Clothing
,KH20844,Katrina Spencer,47,Female,Cash,Electronics
,KH9467,Jessica Paul,22,Female,Cash,Home
,KH10355,Joan Obrien,19,Male,PayPal,Electronics
,KH20053,Joseph Fisher,26,Male,PayPal,Electronics
,KH13121,Todd Wilson,61,Male,Cash,Books
,KH22507,Mitchell Stark,62,Male,PayPal,Clothing
,KH10684,Sheila Jenkins,35,Female,PayPal,Home
,KH25489,Troy Bates,67,Male,Credit Card,Clothing
,KH17690,Benjamin Fischer,18,Female,Credit Card,Clothing
,KH7530,Alexander Barker,62,Female,Cash,Home
,KH34568,Kristy Robinson,33,Female,Credit Card,Home
,KH6705,Tonya Turner,42,Female,Credit Card,Books
,KH14648,David Mendez,52,Male,Cash,Books
,KH8414,Cynthia Mclaughlin,51,Female,Crypto,Electronics
,KH14933,Aaron Stevens,51,Female,Credit Card,Clothing
,KH44673,Tammy Hubbard,54,Male,Cash,Books
,KH22889,Ryan Weaver,29,Male,PayPal,Home
,KH2517,Ms. Lisa Harris,57,Male,Credit Card,Books
,KH9987,Jennifer Lowe,53,Male,Credit Card,Clothing
,KH36076,William Giles,42,Male,Credit Card,Books
,KH3150,Samuel White,27,Female,Credit Card,Clothing
,KH19548,Cynthia Fowler,41,Male,Credit Card,Clothing
,KH8919,Albert Warren,61,Female,PayPal,Clothing
,KH31425,Julie Boyer,63,Male,Cash,Books
,KH1490,Colin Maxwell,24,Female,Credit Card,Clothing
,KH31581,Nathaniel Bryant,49,Male,Crypto,Clothing
,KH33401,Paul Gardner,22,Female,Cash,Clothing
,KH39351,Jonathan Griffin,29,Female,PayPal,Books
,KH20625,Brian Graves,33,Female,Cash,Books
,KH24945,Willie King,61,Male,Credit Card,Clothing
,KH38114,Roberta Evans,29,Male,Credit Card,Clothing
,KH41795,Laura Francis,67,Female,Credit Card,Books
,KH15781,Yolanda Glenn,42,Male,Credit Card,Books
,KH28899,Michelle Walter,46,Female,Credit Card,Home
,KH48723,Deborah Beard,67,Male,Credit Card,Clothing
,KH14925,Jessica Webster,24,Male,Credit Card,Clothing
,KH117,Melissa Mitchell,63,Female,PayPal,Electronics
,KH40523,Theresa Edwards,66,Female,Credit Card,Electronics
,KH10243,Deborah Montes,61,Male,Cash,Home
,KH37540,Mrs. Stephanie Murphy,31,Male,PayPal,Books
,KH29250,Erik Moran,23,Male,Credit Card,Electronics
,KH11692,Willie Harmon,22,Male,Credit Card,Books
,KH38772,Russell Boyle,32,Male,Cash,Clothing
,KH42930,Linda Hart,66,Male,Credit Card,Home
,KH8356,Andrew Hartman,55,Female,PayPal,Books
,KH27608,Joel Reeves,40,Female,Credit Card,Clothing
,KH8169,Nicole Boone,47,Female,PayPal,Books
,KH29467,Savannah Le,25,Male,Credit Card,Books
,KH49181,Thomas Nolan,38,Male,Cash,Electronics
,KH13163,Ariana Jones,44,Male,Cash,Clothing
,KH39039,Stephanie Hawkins,30,Female,PayPal,Clothing
,KH48161,Rebekah Henry,49,Male,Cash,Books
,KH35913,Gail Bowen,20,Male,Credit Card,Electronics
,KH26870,Christina Reyes,30,Female,PayPal,Electronics
,KH9361,Alison Rice,67,Female,PayPal,Electronics
,KH49630,Kendra Robertson,30,Female,PayPal,Home
,KH45512,Angela Black,59,Male,Credit Card,Electronics
,KH43825,Jack Goodman,42,Female,PayPal,Books
,KH24756,Jared Kelly,34,Male,PayPal,Electronics
,KH35683,Wendy Harrison,32,Female,Credit Card,Books
,KH45698,Kristin Flores,42,Female,Credit Card,Electronics
,KH45310,Justin Gross,24,Female,PayPal,Clothing
,KH49117,Mrs. Beth Johns,19,Male,Cash,Home
,KH15377,Blake Soto,56,Female,PayPal,Home
,KH31042,Sean Jacobs,48,Female,PayPal,Books
,KH44103,Austin Jimenez,45,Male,Credit Card,Books
,KH39027,Cynthia Moss,49,Female,PayPal,Home
,KH9286,Michelle Woods,45,Female,Credit Card,Electronics
,KH8597,Steven Nunez,56,Male,Credit Card,Electronics
,KH10540,Harold Mcmahon,65,Male,Cash,Home
,KH5230,Roger Dominguez,35,Male,Credit Card,Books
,KH29633,Frank Moore MD,59,Male,Credit Card,Clothing
,KH31699,Antonio Wilson,35,Female,PayPal,Books
,KH33745,Todd Davies,48,Male,Cash,Clothing
,KH20708,Isaac Meza,37,Male,Credit Card,Home
,KH36520,Denise Caldwell,70,Male,PayPal,Books
,KH39705,Dustin Diaz,31,Male,PayPal,Home
,KH12406,Barbara Marks,49,Male,Credit Card,Home
,KH41199,Laura Armstrong,45,Female,Crypto,Electronics
,KH13778,Mr. Brad Jennings,52,Male,Cash,Clothing
,KH48339,Frank Thompson,62,Male,Credit Card,Clothing
,KH12468,Paul Gonzales,45,Male,Cash,Electronics
,KH47139,Jimmy Herrera,40,Male,PayPal,Home
,KH4779,Alicia Sampson,62,Male,Credit Card,Books
,KH35018,Michele Hall,37,Male,Cash,Clothing
,KH2548,Marcus Romero,18,Male,Credit Card,Books
,KH33286,Tracy Burton,66,Female,Cash,Clothing
,KH1609,Jennifer Carter DDS,24,Female,Credit Card,Books
,KH21679,Emily Patel,63,Female,PayPal,Books
,KH14549,Cynthia Hicks,61,Female,Credit Card,Clothing
,KH19979,Anthony Harrington,30,Male,Credit Card,Books
,KH11257,Angela Gould,21,Female,Credit Card,Books
,KH32012,Cheryl Carr,27,Male,PayPal,Books
,KH16612,Megan Martin,30,Male,PayPal,Books
,KH40139,Monica Wong,38,Female,Cash,Clothing
,KH33037,Alicia Wolfe PhD,25,Male,Credit Card,Electronics
,KH7262,Mitchell Diaz,29,Male,Credit Card,Clothing
,KH32745,Kristin Johnson,45,Male,PayPal,Books
,KH46138,Jessica Pruitt,47,Male,Cash,Books
,KH7080,Cheryl Wolf,22,Male,PayPal,Clothing
,KH14122,Carl Kim,53,Female,Credit Card,Clothing
,KH13357,Jimmy Garcia DVM,20,Male,Cash,Home
,KH19387,Phillip Gallegos,61,Female,Cash,Home
,KH10981,Roger Lewis,39,Male,Crypto,Home
,KH40346,Elizabeth Harmon,45,Male,Crypto,Electronics
,KH13706,Anne Mathis,60,Female,Credit Card,Books
,KH15451,Logan Morgan,41,Female,Credit Card,Books
,KH47616,Brian Farmer,46,Male,Credit Card,Books
,KH26129,Joseph Bowers,65,Female,Credit Card,Electronics
,KH5115,Jennifer Reese,63,Male,Credit Card,Home
,KH35212,Amber Knox,44,Male,PayPal,Clothing
,KH23406,Michael Ruiz,59,Female,PayPal,Clothing
,KH45169,Tamara Robertson,26,Male,PayPal,Books
,KH4021,Joel Payne,44,Male,Cash,Home
,KH4983,Julie Avila,42,Female,Credit Card,Electronics
,KH18057,Michelle Jensen,18,Female,PayPal,Clothing
,KH13968,Traci Warren,23,Male,PayPal,Electronics
,KH12436,Joseph Grimes,51,Male,Crypto,Books
,KH43595,Valerie Patel,40,Female,PayPal,Books
,KH11419,Kayla Ramirez,44,Male,PayPal,Clothing
,KH32229,Sara Wolfe,26,Female,Cash,Electronics
,KH21143,Chad Wu,23,Male,Credit Card,Electronics
,KH24600,Sherry Smith,62,Male,Credit Card,Clothing
,KH47722,Christopher Gentry,34,Female,Credit Card,Books
,KH21519,Haley Allen,52,Male,Credit Card,Electronics
,KH48363,Deborah Conway,60,Male,PayPal,Home
,KH35165,Timothy Calderon,53,Male,PayPal,Electronics
,KH49334,Julie Madden,21,Male,PayPal,Books
,KH6293,Kristen Phillips,60,Male,Credit Card,Home
,KH24685,Stacie Gallagher,27,Female,Cash,Books
,KH11340,Troy Lamb,30,Female,PayPal,Clothing
,KH28806,William Bryant,69,Male,Credit Card,Clothing
,KH32379,Seth Dillon,43,Female,PayPal,Clothing
,KH35684,Mark Booker,70,Female,Credit Card,Clothing
,KH45009,Troy Richardson,26,Female,PayPal,Electronics
,KH37900,James Edwards,34,Female,Credit Card,Books
,KH16190,Colleen Sharp,38,Male,Cash,Clothing
,KH39976,Austin Davidson,69,Female,Credit Card,Electronics
,KH13446,William Rosales,29,Female,PayPal,Home
,KH33981,Earl Black,69,Female,Credit Card,Home
,KH18520,Gerald Jenkins,50,Female,Credit Card,Clothing
,KH33855,Taylor Thompson,48,Female,Credit Card,Books
,KH48199,Anne Walker,24,Male,Credit Card,Home
,KH18056,Sally Diaz,67,Female,Credit Card,Home
,KH15095,Christopher Mason,58,Female,Credit Card,Home
,KH20226,Linda Rodriguez,33,Male,Cash,Books
,KH42076,Willie Bradley,50,Male,Credit Card,Electronics
,KH23158,Samuel Gilbert,52,Female,Cash,Books
,KH23804,Stephen Lewis,48,Female,Credit Card,Clothing
,KH32044,Jeffrey Hooper,34,Male,Credit Card,Electronics
,KH31958,Kyle Garrett MD,38,Male,Crypto,Electronics
,KH41975,Annette Meyers,70,Male,Crypto,Home
,KH12588,Emily Mills,29,Female,Credit Card,Books
,KH22722,Bethany Wright,55,Male,Credit Card,Books
,KH15064,Matthew Riddle,43,Female,Cash,Electronics
,KH29734,Shane Lowe,27,Female,Credit Card,Books
,KH11902,Daniel Gross,56,Male,Credit Card,Clothing
,KH41587,Kristin Cruz,60,Male,Cash,Home
,KH19018,Deborah Pham MD,42,Female,Cash,Books
,KH12712,Erica Bishop,30,Female,Credit Card,Books
,KH44305,Kenneth Olsen,55,Male,PayPal,Clothing
,KH19249,Rachel Taylor MD,33,Female,Credit Card,Books
,KH37187,Daniel Livingston,39,Female,PayPal,Home
,KH16417,Julie Suarez,18,Male,Credit Card,Clothing
,KH47729,Bryan Warren,40,Female,Cash,Clothing
,KH19943,Maria English,69,Male,Credit Card,Home
,KH6959,Michael Rivers,25,Female,Credit Card,Clothing
,KH7619,Vanessa Rodriguez,55,Female,Crypto,Electronics
,KH2296,Wendy Peterson,58,Female,Credit Card,Electronics
,KH10925,Dr. Lauren Herman,27,Female,Credit Card,Clothing
,KH41062,John Wilkins,55,Female,PayPal,Clothing
,KH10538,Rachel Fischer,41,Male,Credit Card,Clothing
,KH45551,Andrew Giles,51,Male,Credit Card,Electronics
,KH15972,Shawn Miller,30,Male,Credit Card,Home
,KH37467,Marisa Morgan,36,Female,Credit Card,Home
,KH30537,Mr. Charles Wilson,26,Female,Cash,Books
,KH17011,Scott Boone,40,Male,Cash,Books
,KH21901,Kim Thomas,26,Female,Credit Card,Clothing
,KH18945,Michele Aguilar,62,Male,Credit Card,Books
,KH28349,Desiree Benton,68,Female,Credit Card,Books
,KH16047,Theresa Patterson,47,Female,PayPal,Clothing
,KH18749,Christina George,26,Female,Cash,Books
,KH47536,Jesse Rowland,34,Female,Credit Card,Books
,KH5862,Brandy Oconnell,37,Female,Cash,Clothing
,KH28266,Joanna Krueger,39,Female,Credit Card,Books
,KH48102,Melissa Mcdowell,65,Male,Cash,Clothing
,KH40081,Tara Thompson,37,Female,Credit Card,Home
,KH11791,Sarah Duran,51,Male,Credit Card,Clothing
,KH47403,Pamela Davidson,48,Male,Cash,Electronics
,KH40166,Hunter Cole,69,Female,Cash,Books
,KH1665,Jose Allison Jr.,44,Female,PayPal,Clothing
,KH8499,Alicia Rocha,28,Female,PayPal,Books
,KH14475,Colleen Williams,53,Female,Crypto,Clothing
,KH25296,Katherine Hill,29,Male,PayPal,Books
,KH2024,Joel French,64,Male,Crypto,Home
,KH25639,Melissa Richardson,69,Female,Credit Card,Clothing
,KH35592,Brandy Kline,70,Male,PayPal,Home
,KH44691,Aaron Campbell,18,Female,Cash,Home
,KH8018,Linda Fletcher,26,Male,Credit Card,Books
,KH7558,Lindsey Garrison,67,Male,Credit Card,Home
,KH18259,Allison Nelson,36,Female,PayPal,Clothing
,KH16962,Brad Ruiz,54,Male,PayPal,Electronics
,KH6062,Kayla Reyes,43,Female,PayPal,Electronics
,KH5293,Elijah Booth,59,Male,PayPal,Electronics
,KH18532,Mrs. Theresa Mclaughlin,38,Female,Cash,Electronics
,KH29455,Tyler Durham,57,Female,Cash,Home
,KH31227,Beth Long,57,Male,Credit Card,Electronics
,KH17102,Donald Rangel,52,Female,Crypto,Clothing
,KH25149,Carolyn Johns,69,Female,PayPal,Clothing
,KH22117,Marc Johnson,60,Male,Credit Card,Electronics
,KH35052,Donna Holmes,22,Male,PayPal,Home
,KH29757,Jenny Bryant,42,Male,Cash,Books
,KH4460,Christy David,57,Female,Cash,Clothing
,KH33339,Marie Carr,18,Female,Credit Card,Books
,KH44205,Patrick Gamble,22,Female,Cash,Clothing
,KH31274,Ronald Young,28,Male,Crypto,Home
,KH37638,Karen Maxwell,59,Female,Credit Card,Home
,KH32209,Keith Phillips,63,Female,PayPal,Electronics
,KH49451,Beverly Wood,50,Male,Credit Card,Books
,KH2667,Mrs. Alice Doyle,66,Female,Credit Card,Clothing
,KH14288,Elizabeth Knight,38,Female,Credit Card,Books
,KH39215,Amanda Burton,36,Female,Credit Card,Books
,KH43778,Kelly Villanueva,55,Male,PayPal,Books
,KH29110,Amber Hartman,23,Female,Cash,Home
,KH6780,Jimmy Mendez,25,Female,PayPal,Books
,KH49178,Ashley Kent,53,Female,Credit Card,Home
,KH1499,Caleb Shaffer,23,Male,Cash,Electronics
,KH35423,Terrence Acevedo,21,Female,Credit Card,Clothing
,KH16505,Dr. Terry Christensen,65,Male,PayPal,Home
,KH31989,Donald Cowan,50,Male,Credit Card,Home
,KH13009,Antonio Adams,55,Female,Cash,Clothing
,KH812,Alexis Weaver,66,Male,Credit Card,Electronics
,KH23809,Mr. Shane Jones,27,Female,PayPal,Clothing
,KH14700,Ernest Diaz,50,Male,Credit Card,Clothing
,KH36716,Gina Greene,19,Male,Cash,Clothing
,KH40877,Shane Crawford,32,Female,PayPal,Clothing
,KH24965,Kristen Henderson,23,Male,PayPal,Books
,KH18613,Matthew Thomas,47,Female,Cash,Clothing
,KH17572,Jennifer Shepard,43,Female,Credit Card,Clothing
,KH36884,Kevin Hammond,49,Female,Credit Card,Books
,KH40856,Lauren Fuller,51,Female,PayPal,Books
,KH28854,Mark Reed,50,Female,Cash,Home
,KH42997,Haley Harris,42,Female,Crypto,Clothing
,KH45691,Grant Brown,61,Female,PayPal,Clothing
,KH23646,Kelly Gould,47,Male,Credit Card,Clothing
,KH3482,Anna Lamb,33,Male,Cash,Clothing
,KH38827,Christine Ortega,65,Male,Cash,Books
,KH27479,Nicole Hester,56,Male,Credit Card,Books
,KH3263,Nicholas Castro,30,Male,PayPal,Clothing
,KH16553,Janet Williams,47,Female,PayPal,Home
,KH34302,Darren Mcguire,54,Female,Cash,Clothing
,KH19976,Katrina Morgan,62,Male,PayPal,Clothing
,KH10324,Jenny Miller,25,Male,PayPal,Books
,KH19984,Alyssa Willis,37,Female,Cash,Books
,KH39300,Tiffany Rasmussen,66,Female,Cash,Books
,KH29420,Anthony Luna,66,Male,Credit Card,Clothing
,KH7,Kristina Miller,34,Female,PayPal,Home
,KH37497,Gina Hansen,32,Female,PayPal,Electronics
,KH5908,Thomas Skinner,62,Female,PayPal,Home
,KH3625,Madison Blair,28,Female,Credit Card,Books
,KH19495,Vanessa Russell,31,Male,Cash,Home
,KH16007,Michael Kerr,66,Male,Credit Card,Clothing
,KH42434,Morgan Boyd,67,Male,Credit Card,Books
,KH4827,Sandra Gregory,18,Female,PayPal,Books
,KH40671,Jillian Mullins,35,Female,PayPal,Clothing
,KH40874,Shelby Mcconnell,36,Female,PayPal,Books
,KH21716,Matthew Dominguez,69,Male,Credit Card,Books
,KH18664,Erica Shannon,20,Male,Cash,Books
,KH17950,Sara Ritter MD,55,Female,Credit Card,Electronics
,KH33534,Alexa Wilkins,35,Female,Crypto,Clothing
,KH29592,Brianna Baker,24,Male,Credit Card,Books
,KH46589,Frank Walton,58,Female,Cash,Books
,KH3636,Elizabeth Lamb,50,Male,Crypto,Clothing
,KH46099,Evelyn Mckay,61,Female,PayPal,Clothing
,KH4220,Brianna Martinez,30,Female,PayPal,Home
,KH23993,Rodney Castro,36,Male,Credit Card,Home
,KH36637,Tonya Weber,37,Male,Credit Card,Electronics
,KH18220,Manuel Greene,62,Male,Credit Card,Home
,KH12084,John Melendez,65,Female,Crypto,Clothing
,KH47250,Angela Wade,56,Female,Credit Card,Home
,KH36867,Tamara Berger,37,Female,Credit Card,Clothing
,KH23598,Dr. Timothy Donaldson II,70,Female,Cash,Books
,KH31668,Adrian Marshall,50,Male,Cash,Books
,KH8497,Daniel Patrick,44,Female,Credit Card,Books
,KH5132,Kristina Buck,23,Male,Cash,Home
,KH814,Jamie Pruitt,67,Male,Credit Card,Clothing
,KH10786,Blake Gonzalez,37,Male,Cash,Clothing
,KH27955,Cynthia Gutierrez DVM,50,Male,Cash,Clothing
,KH49789,Emma Johnson,35,Female,Credit Card,Clothing
,KH46995,Amanda Knight,28,Male,Credit Card,Clothing
,KH18245,Alexander Bentley,68,Male,Cash,Electronics
,KH14569,Wendy Bradley,52,Female,Credit Card,Electronics
,KH6474,Julie Gutierrez,36,Female,Cash,Books
,KH7703,Mercedes Velasquez,46,Male,Cash,Books
,KH28494,Jordan Watson,57,Male,Cash,Clothing
,KH22262,Matthew Bentley,34,Female,PayPal,Books
,KH22150,Evan Jones,67,Male,PayPal,Clothing
,KH30621,Michelle Martinez,30,Female,Credit Card,Electronics
,KH14889,Tyler Webb,21,Female,Cash,Electronics
,KH1300,Brandon Turner,45,Female,Cash,Clothing
,KH3380,Dr. Miranda George,62,Female,PayPal,Clothing
,KH8423,Jason Patel,69,Male,Credit Card,Electronics
,KH46778,Johnny Sharp,40,Male,Credit Card,Home
,KH40442,Patrick King,33,Female,PayPal,Clothing
,KH49258,Tara Foster,54,Female,Cash,Books
,KH32144,Kenneth Mitchell,65,Female,Crypto,Clothing
,KH15428,Stephanie Lewis,70,Female,Credit Card,Clothing
,KH895,Ruben Saunders,39,Female,PayPal,Clothing
,KH35211,Maria York,28,Female,Credit Card,Clothing
,KH49134,Thomas Bowman,49,Male,Credit Card,Electronics
,KH16272,Cathy Martinez,57,Male,Credit Card,Clothing
,KH21634,Lauren Price,24,Female,Credit Card,Home
,KH31441,Dennis Santiago,67,Male,Cash,Clothing
,KH125,Tracy Palmer,34,Female,Cash,Books
,KH4000,Jose Murphy,39,Male,PayPal,Electronics
,KH5300,Nathan Watts,70,Female,Credit Card,Books
,KH22520,Sheila Martinez,20,Male,Cash,Home
,KH27555,Terry Hodges,68,Female,Cash,Electronics
,KH43753,Erika Donaldson,55,Female,Credit Card,Home
,KH49693,Eugene Sanders,65,Female,Credit Card,Home
,KH4125,Casey Hunter,42,Male,Cash,Books
,KH43239,Justin Robinson,47,Female,Cash,Electronics
,KH43758,Sandra Chandler,23,Female,Credit Card,Books
,KH30729,Angela Silva,21,Male,Cash,Electronics
,KH19904,Danielle Greer,56,Female,PayPal,Electronics
,KH11305,Amanda Freeman,62,Female,Credit Card,Clothing
,KH42559,Gabrielle Anderson,24,Male,Cash,Books
,KH23261,Madison Martinez,50,Female,Credit Card,Books
,KH47575,George Lynch,54,Female,Cash,Books
,KH25552,Steven Davidson,23,Male,Credit Card,Books
,KH35346,April Dorsey,24,Male,Crypto,Books
,KH33578,Mrs. Mary Shaw,38,Male,PayPal,Books
,KH14319,Jorge Franklin,38,Female,Cash,Clothing
,KH30959,Charles Weiss,38,Male,Credit Card,Clothing
,KH19247,Bradley Lynch,43,Female,Credit Card,Home
,KH47893,Jamie Wagner,38,Male,Credit Card,Books
,KH5662,Derrick Moore,22,Male,Cash,Books
,KH29810,Megan Anderson,63,Female,Credit Card,Home
,KH47554,Jonathan Wyatt,28,Female,PayPal,Electronics
,KH8204,Eric Knox,55,Female,PayPal,Home
,KH1092,Shannon Adams,34,Female,Crypto,Books
,KH11672,Samantha Herman,37,Female,Cash,Clothing
,KH5814,Shelby Small,41,Male,Credit Card,Books
,KH30342,Jeremy Hall,59,Female,Credit Card,Home
,KH3202,Jennifer Farrell,24,Female,Credit Card,Electronics
,KH16300,Manuel Gonzalez,32,Female,Credit Card,Clothing
,KH30601,Leslie Cox,30,Female,Credit Card,Clothing
,KH23056,Sandra Serrano,27,Female,Credit Card,Books
,KH12452,Jim Alvarez,43,Female,Credit Card,Clothing
,KH7852,Mr. Thomas Garcia,25,Female,PayPal,Electronics
,KH28662,Ellen Raymond,23,Male,Credit Card,Books
,KH33965,Terry Meyer,64,Female,Credit Card,Clothing
,KH29295,Lauren Craig,36,Male,Credit Card,Home
,KH18164,Ashley Richard,23,Female,Credit Card,Electronics
,KH27553,Mathew Crosby,42,Female,PayPal,Books
,KH9461,James Morales,34,Female,PayPal,Books
,KH29114,Sharon Porter,41,Female,Credit Card,Clothing
,KH48830,Ann Gonzalez,63,Female,Cash,Clothing
,KH14902,Stephanie Hughes,37,Male,Credit Card,Electronics
,KH2458,Nicholas Morrison,25,Female,PayPal,Books
,KH20159,Jonathan Oconnor,66,Female,Credit Card,Home
,KH33734,Tina Lane,31,Female,PayPal,Clothing
,KH30681,Grace Pena,65,Male,Credit Card,Clothing
,KH7008,Sandra Lopez,20,Female,Crypto,Electronics
,KH7668,Dr. Lori Alvarez,33,Male,Cash,Clothing
,KH5437,Christina Salas,23,Male,Credit Card,Clothing
,KH25699,Jill Roberts,32,Female,Cash,Clothing
,KH12666,Morgan Curry,19,Male,Credit Card,Books
,KH32629,Victor Greene,19,Female,PayPal,Home
,KH35988,Melissa Skinner,42,Male,PayPal,Clothing
,KH49290,Kenneth Wagner,41,Male,PayPal,Books
,KH42049,Amanda Ashley,19,Female,Cash,Electronics
,KH9602,Alexander Garcia,33,Male,Cash,Clothing
,KH39120,Christopher Ferguson,44,Female,Credit Card,Clothing
,KH14433,Terry Bond V,44,Female,Cash,Books
,KH41791,Zachary Donovan,66,Male,Credit Card,Home
,KH47736,Andrew Case,47,Female,Credit Card,Clothing
,KH12243,Richard Oliver,40,Female,Credit Card,Clothing
,KH9883,Jimmy Roy,64,Female,PayPal,Clothing
,KH42792,Deborah Ramos MD,51,Female,Credit Card,Home
,KH9336,Carla Jordan MD,61,Female,Credit Card,Home
,KH26025,Andrew Welch,48,Male,Credit Card,Clothing
,KH4711,Jesse Wilcox,55,Male,Cash,Electronics
,KH35758,Natasha Ellis,41,Male,PayPal,Books
,KH44775,Corey Ware,65,Male,Crypto,Home
,KH26547,Elizabeth Bowers,49,Male,PayPal,Clothing
,KH8091,Samantha Kennedy,21,Male,Cash,Home
,KH49695,Anne Montoya,19,Female,Credit Card,Books
,KH36307,Mr. Jeffrey Nelson II,48,Male,Cash,Electronics
,KH27944,Amy Mejia,42,Male,Credit Card,Home
,KH29623,Samuel Bolton,35,Female,Credit Card,Clothing
,KH18463,Trevor Mitchell,55,Female,Credit Card,Electronics
,KH43441,Jordan Oliver,34,Male,Credit Card,Home
,KH41651,Denise Mckee,49,Male,Credit Card,Electronics
,KH39485,Robin Christensen,59,Male,Credit Card,Home
,KH3137,Jerry Franklin,60,Male,Credit Card,Electronics
,KH41126,Hannah Barker,24,Male,Credit Card,Clothing
,KH31207,Diane Rivers,36,Female,Cash,Electronics
,KH6949,Tony Cooper,48,Female,Credit Card,Books
,KH49347,Christine Soto,46,Male,Credit Card,Clothing
,KH1382,Karen Hunt,20,Female,PayPal,Books
,KH49826,Sarah Hooper,31,Female,Credit Card,Home
,KH45527,Laurie Roth,48,Female,Cash,Clothing
,KH14920,Angela Richardson,23,Female,PayPal,Home
,KH9069,Aaron Mcintyre,45,Male,Credit Card,Home
,KH48838,Nichole Jones,18,Male,Credit Card,Books
,KH31764,Jessica Tran,61,Male,Crypto,Home
,KH38933,Chris Smith,46,Female,Crypto,Clothing
,KH13380,Whitney Roberts,26,Female,Cash,Books
,KH36958,Debbie Morales MD,70,Female,Credit Card,Clothing
,KH46006,Mary Richards,61,Male,PayPal,Electronics
,KH24112,Timothy Doyle,44,Male,Crypto,Home
,KH21400,James Fernandez,52,Female,Credit Card,Books
,KH43692,Robert Love,58,Female,Credit Card,Home
,KH47663,Lisa Mathis,39,Female,Credit Card,Electronics
,KH3347,Donna Sullivan,36,Female,PayPal,Home
,KH25686,Joel Mays,59,Female,PayPal,Home
,KH47198,Katie Maddox MD,61,Female,Credit Card,Clothing
,KH27494,Shawn Burgess,50,Male,Cash,Home
,KH7946,Carrie Olson,51,Male,Cash,Books
,KH47913,Sheri Warner,38,Female,Credit Card,Home
