Customer ID,TotalSpent,Frequency,Name,LastPurchaseDate,TotalSpentFormatted,Recency,Cluster,Customer_Labels
20155,3269,3,Amanda Harris,2021-09-19,"$3,269.00",726,1,Lapsed Customers
30932,2877,3,Rose Allen,2023-01-30,"$2,877.00",227,2,Regular Customers
9949,6269,7,John Keller,2023-04-22,"$6,269.00",146,0,VIP Customers
25582,1124,1,Glenn Cooper Jr.,2021-07-02,"$1,124.00",805,1,Lapsed Customers
18722,218,2,Susan Roach,2023-06-05,$218.00,102,2,Regular Customers
43451,6149,7,Terri Matthews,2023-06-14,"$6,149.00",93,0,VIP Customers
21931,5691,4,Alexa Lewis,2021-07-11,"$5,691.00",795,1,Lapsed Customers
3680,5971,7,Alex Weaver,2022-06-23,"$5,971.00",449,0,VIP Customers
4293,3210,4,Jacqueline Russell,2021-04-01,"$3,210.00",897,1,Lapsed Customers
47577,692,4,Mark Hatfield,2022-06-08,$692.00,463,1,Lapsed Customers
43801,3857,4,Dr. Mary Powell,2023-01-04,"$3,857.00",253,2,Regular Customers
15528,1275,3,Janet Guerra,2022-09-25,"$1,275.00",355,2,Regular Customers
47354,952,2,Rachel Haley,2023-08-06,$952.00,40,2,Regular Customers
16549,1830,2,Christopher Kane,2023-09-15,"$1,830.00",0,2,Regular Customers
31666,2504,2,Antonio Giles,2023-02-12,"$2,504.00",215,2,Regular Customers
14467,995,3,Ryan Franklin,2021-06-23,$995.00,814,1,Lapsed Customers
45196,2459,4,Joseph Browning,2022-01-15,"$2,459.00",608,1,Lapsed Customers
23943,1423,4,Shawn Newton,2023-05-18,"$1,423.00",119,2,Regular Customers
27396,5060,4,Stacy Townsend,2023-04-20,"$5,060.00",148,2,Regular Customers
26113,3353,4,Anthony Phillips,2023-09-15,"$3,353.00",0,2,Regular Customers
43411,6906,6,Alexander Davenport,2023-09-14,"$6,906.00",1,0,VIP Customers
25166,2075,3,Juan Webb,2022-10-03,"$2,075.00",346,2,Regular Customers
40291,1434,3,April Pace,2023-08-22,"$1,434.00",24,2,Regular Customers
48003,1234,2,Martin Rogers,2023-03-18,"$1,234.00",180,2,Regular Customers
6935,1515,5,Seth Rodriguez,2023-07-13,"$1,515.00",63,2,Regular Customers
41029,2729,4,Theresa Malone,2023-03-31,"$2,729.00",167,2,Regular Customers
30128,2435,4,Molly Craig,2023-05-15,"$2,435.00",123,2,Regular Customers
40536,2785,6,Kristine Cole,2023-02-16,"$2,785.00",211,2,Regular Customers
39967,5636,6,Amy Patton,2023-09-13,"$5,636.00",1,0,VIP Customers
6810,1077,4,Tanya Berger,2023-01-12,"$1,077.00",245,2,Regular Customers
47771,4547,3,Aaron Woodward,2023-04-07,"$4,547.00",161,2,Regular Customers
20961,3935,4,Emily Anthony,2023-09-05,"$3,935.00",10,2,Regular Customers
31807,5351,5,Tiffany Blackburn,2023-09-10,"$5,351.00",5,0,VIP Customers
8238,836,2,Jeremy Woods,2023-06-15,$836.00,91,2,Regular Customers
8536,2795,6,Zachary Carpenter,2023-05-05,"$2,795.00",132,2,Regular Customers
16160,3069,5,Todd Owens,2023-01-11,"$3,069.00",246,2,Regular Customers
27529,1402,3,Jordan Gallegos,2023-08-18,"$1,402.00",28,2,Regular Customers
11741,3146,3,Carl Patton,2022-11-20,"$3,146.00",298,2,Regular Customers
49813,2271,3,Amanda Fletcher,2023-05-15,"$2,271.00",123,2,Regular Customers
22662,1152,1,Savannah Henderson,2022-03-20,"$1,152.00",543,1,Lapsed Customers
16463,5165,5,Tony Jackson,2023-01-24,"$5,165.00",233,2,Regular Customers
32329,4094,5,Ronald Curtis,2023-07-31,"$4,094.00",46,2,Regular Customers
14602,2767,2,Ruben Padilla,2022-04-05,"$2,767.00",528,1,Lapsed Customers
21007,2049,5,James Randall,2023-09-11,"$2,049.00",4,2,Regular Customers
13896,2662,4,Sean Morris,2022-10-07,"$2,662.00",342,2,Regular Customers
1054,1738,4,Sarah Flores,2022-09-23,"$1,738.00",357,2,Regular Customers
32451,152,1,Jim Bishop,2022-02-01,$152.00,591,1,Lapsed Customers
9074,1573,3,Brett Baker,2023-04-07,"$1,573.00",161,2,Regular Customers
8997,6452,6,Roberto Cooper,2022-10-23,"$6,452.00",326,0,VIP Customers
28145,3916,4,Jeffrey Olsen,2023-06-10,"$3,916.00",97,2,Regular Customers
48857,1046,3,Amanda Gilbert,2023-08-24,"$1,046.00",21,2,Regular Customers
6211,3033,2,Rachel Frazier,2023-04-18,"$3,033.00",149,2,Regular Customers
5374,8624,8,Kevin Graves,2023-08-24,"$8,624.00",21,0,VIP Customers
14351,505,2,Michael Dean,2022-04-13,$505.00,519,1,Lapsed Customers
12431,3101,5,James Zimmerman,2022-11-22,"$3,101.00",297,2,Regular Customers
21690,5484,5,Evelyn Farmer,2023-07-20,"$5,484.00",57,0,VIP Customers
37873,3231,3,Sharon Miller,2022-06-11,"$3,231.00",461,1,Lapsed Customers
16743,643,2,Jason Dean,2022-12-19,$643.00,269,2,Regular Customers
24155,1261,2,Cathy Dorsey,2022-01-28,"$1,261.00",594,1,Lapsed Customers
10566,1374,1,Anna Santana,2022-04-29,"$1,374.00",503,1,Lapsed Customers
12705,2788,3,Jesse Williams,2021-06-06,"$2,788.00",831,1,Lapsed Customers
44472,1956,3,John Jacobson,2022-03-08,"$1,956.00",556,1,Lapsed Customers
22165,1925,2,Rebecca Bennett,2022-12-29,"$1,925.00",260,2,Regular Customers
47361,709,3,Catherine Ford,2022-11-02,$709.00,316,2,Regular Customers
33045,5317,6,Bryan Daniel,2021-09-01,"$5,317.00",744,1,Lapsed Customers
25660,140,1,Jerome Thomas,2021-08-03,$140.00,772,1,Lapsed Customers
23950,538,2,Melinda Humphrey,2022-07-08,$538.00,434,1,Lapsed Customers
40573,5413,8,Hannah Mack,2023-08-21,"$5,413.00",24,0,VIP Customers
6825,2301,4,Kenneth Daugherty,2023-05-06,"$2,301.00",131,2,Regular Customers
44761,1606,3,Michele Wong,2023-05-05,"$1,606.00",133,2,Regular Customers
46705,3767,6,Donna Wright,2023-05-28,"$3,767.00",110,2,Regular Customers
3407,639,2,Lucas Hill,2021-06-06,$639.00,831,1,Lapsed Customers
37159,509,2,Charles Wiley,2022-10-30,$509.00,320,2,Regular Customers
15216,2866,6,Sandra Alexander,2023-07-04,"$2,866.00",73,2,Regular Customers
44641,1637,3,Laurie Montgomery,2023-07-14,"$1,637.00",63,2,Regular Customers
43972,1417,3,Claire Harris,2023-09-06,"$1,417.00",9,2,Regular Customers
47653,1702,3,Jacob Torres,2023-08-30,"$1,702.00",15,2,Regular Customers
26572,3196,4,Sarah Yates,2023-02-22,"$3,196.00",205,2,Regular Customers
37905,1040,2,Nancy Arnold,2022-09-15,"$1,040.00",364,2,Regular Customers
17707,4584,4,Jason Matthews,2023-06-01,"$4,584.00",106,2,Regular Customers
30470,2272,2,Aaron Brooks,2022-07-27,"$2,272.00",415,1,Lapsed Customers
25712,2853,6,Kevin Gonzales,2023-08-14,"$2,853.00",31,2,Regular Customers
22811,566,2,Jill Warren,2020-06-30,$566.00,1172,1,Lapsed Customers
46689,7958,7,Ryan Romero,2023-07-25,"$7,958.00",51,0,VIP Customers
41476,2077,5,Jaime Carter,2022-12-30,"$2,077.00",258,2,Regular Customers
15656,3794,6,Andrea Villa MD,2022-10-14,"$3,794.00",336,2,Regular Customers
46845,3949,5,Eileen Watson,2023-08-10,"$3,949.00",36,2,Regular Customers
48788,6366,5,Victoria Schmidt,2023-04-16,"$6,366.00",151,0,VIP Customers
4357,2715,3,Rick Hicks,2022-01-19,"$2,715.00",604,1,Lapsed Customers
19831,2179,4,Maureen Wilson,2023-01-08,"$2,179.00",249,2,Regular Customers
766,2686,3,Kirsten Archer,2023-04-27,"$2,686.00",141,2,Regular Customers
27230,3613,4,Dr. David Hernandez,2023-08-01,"$3,613.00",44,2,Regular Customers
37989,2762,5,Bryan Day,2022-11-16,"$2,762.00",303,2,Regular Customers
1899,2264,2,Mark Browning,2020-12-06,"$2,264.00",1012,1,Lapsed Customers
2329,697,2,Christopher Williamson,2023-06-14,$697.00,93,2,Regular Customers
38538,4267,5,Vanessa Palmer,2022-06-20,"$4,267.00",451,2,Regular Customers
46745,2080,3,Ashley Foster,2022-02-24,"$2,080.00",567,1,Lapsed Customers
22049,2543,5,Jamie Wright,2021-08-02,"$2,543.00",774,1,Lapsed Customers
28245,2053,4,Randall Johnson,2022-04-02,"$2,053.00",531,1,Lapsed Customers
39257,3341,3,Christopher Orozco,2022-12-22,"$3,341.00",266,2,Regular Customers
11838,3170,3,Sara Morgan DDS,2021-09-15,"$3,170.00",729,1,Lapsed Customers
7016,2867,5,Gary Herrera,2022-09-18,"$2,867.00",362,2,Regular Customers
40082,1345,3,Mary Hartman,2022-07-10,"$1,345.00",432,1,Lapsed Customers
2775,3971,4,Jose Taylor,2023-06-10,"$3,971.00",97,2,Regular Customers
29487,2846,3,Patricia Moss,2023-02-17,"$2,846.00",209,2,Regular Customers
42949,234,3,Sheila Hogan,2022-08-02,$234.00,408,1,Lapsed Customers
33639,3889,5,Gary Baxter,2023-01-30,"$3,889.00",228,2,Regular Customers
30857,6214,8,Austin Crawford,2023-06-30,"$6,214.00",76,0,VIP Customers
1649,2414,5,Timothy Diaz,2022-02-28,"$2,414.00",563,1,Lapsed Customers
19569,4406,9,Joy Hill,2023-06-22,"$4,406.00",84,0,VIP Customers
11272,1529,6,Gabrielle Horton,2022-12-11,"$1,529.00",277,2,Regular Customers
11428,3908,5,Diane Cooper,2023-06-21,"$3,908.00",86,2,Regular Customers
23390,2015,3,Joel Hall II,2022-12-31,"$2,015.00",258,2,Regular Customers
28824,8239,6,Jordan Robinson,2023-07-08,"$8,239.00",68,0,VIP Customers
40492,2955,2,Randy Vargas,2023-01-28,"$2,955.00",229,2,Regular Customers
8026,697,3,Brenda Mueller,2023-05-13,$697.00,125,2,Regular Customers
3025,6733,7,Jesse Wilson,2023-07-09,"$6,733.00",68,0,VIP Customers
43536,1592,3,John Carr,2021-03-11,"$1,592.00",918,1,Lapsed Customers
23972,6094,6,Jonathan Reid,2023-04-24,"$6,094.00",143,0,VIP Customers
24432,592,2,Brian Haynes,2021-12-11,$592.00,642,1,Lapsed Customers
32738,1167,3,Whitney Simmons,2022-06-22,"$1,167.00",450,1,Lapsed Customers
16311,2602,4,Willie Thomas,2023-05-21,"$2,602.00",116,2,Regular Customers
19205,729,2,Ruben Wilkinson,2022-03-08,$729.00,556,1,Lapsed Customers
39483,1264,3,Melissa Wright,2023-08-01,"$1,264.00",45,2,Regular Customers
4491,3403,3,Phillip Green,2022-03-01,"$3,403.00",563,1,Lapsed Customers
34590,4374,4,Kyle Obrien,2023-03-13,"$4,374.00",186,2,Regular Customers
41710,710,2,Gary Edwards,2023-04-21,$710.00,146,2,Regular Customers
26921,1771,2,Teresa Austin,2022-07-22,"$1,771.00",420,1,Lapsed Customers
18586,1716,3,Samuel Murray,2022-11-26,"$1,716.00",292,2,Regular Customers
29930,5545,6,Elizabeth Christian,2023-09-12,"$5,545.00",2,0,VIP Customers
12642,2412,4,Monica Carrillo,2023-08-13,"$2,412.00",33,2,Regular Customers
48760,1158,4,Steve Evans,2022-08-15,"$1,158.00",395,2,Regular Customers
14551,4191,5,Alexander Castillo,2023-06-25,"$4,191.00",82,2,Regular Customers
12741,4525,4,Candace Armstrong,2022-10-26,"$4,525.00",323,2,Regular Customers
30257,2311,4,Rita Fuller,2022-10-18,"$2,311.00",332,2,Regular Customers
10083,4627,4,Melissa Ware,2021-08-15,"$4,627.00",760,1,Lapsed Customers
3491,3097,3,Michael Mayo,2022-12-10,"$3,097.00",279,2,Regular Customers
49748,1795,3,Ronald Miller,2023-02-22,"$1,795.00",205,2,Regular Customers
40805,1886,5,Michele Henry,2023-04-21,"$1,886.00",146,2,Regular Customers
46215,4041,5,Danielle Valencia,2023-08-10,"$4,041.00",35,2,Regular Customers
28252,1873,4,Jeffrey Garcia,2021-12-28,"$1,873.00",625,1,Lapsed Customers
11604,1022,3,Kelly Hampton,2023-01-17,"$1,022.00",241,2,Regular Customers
30291,974,5,Amy Bowman,2023-03-16,$974.00,182,2,Regular Customers
28233,4324,5,Laura Savage,2023-08-19,"$4,324.00",27,2,Regular Customers
29744,2536,2,Margaret Perez,2022-02-12,"$2,536.00",580,1,Lapsed Customers
2971,1583,3,Monica Lewis,2022-01-24,"$1,583.00",599,1,Lapsed Customers
20015,3262,4,Natalie Proctor,2022-05-25,"$3,262.00",478,1,Lapsed Customers
6022,2333,4,Christopher Townsend,2022-02-14,"$2,333.00",577,1,Lapsed Customers
42980,3162,3,Tristan Mitchell,2023-03-19,"$3,162.00",179,2,Regular Customers
35404,336,1,Eric Young,2022-12-01,$336.00,288,2,Regular Customers
37608,738,2,Charlene Jordan,2023-02-19,$738.00,208,2,Regular Customers
25079,643,2,Laura Nichols,2021-06-29,$643.00,807,1,Lapsed Customers
48693,897,2,Lisa Waller,2022-06-22,$897.00,450,1,Lapsed Customers
44114,4390,3,Ryan Smith MD,2022-10-01,"$4,390.00",348,2,Regular Customers
2532,7710,8,Jason Hopkins,2023-08-25,"$7,710.00",20,0,VIP Customers
35783,5572,4,Jessica Butler,2023-02-22,"$5,572.00",204,2,Regular Customers
35069,4172,6,Stacy Guerrero,2023-05-04,"$4,172.00",133,2,Regular Customers
49947,3540,6,Erin Meyer,2022-05-05,"$3,540.00",497,1,Lapsed Customers
31732,3363,5,Raymond Rhodes,2023-07-10,"$3,363.00",67,2,Regular Customers
29207,1519,2,Larry Morgan,2023-03-23,"$1,519.00",175,2,Regular Customers
42159,2428,3,Shawn Bradshaw,2022-11-10,"$2,428.00",308,2,Regular Customers
21950,1222,3,David Alvarez,2021-09-21,"$1,222.00",723,1,Lapsed Customers
14988,648,1,Jessica Baker,2020-08-18,$648.00,1123,1,Lapsed Customers
44456,80,1,Sarah Horn,2023-02-08,$80.00,218,2,Regular Customers
18088,5484,7,Robert Gregory,2023-06-30,"$5,484.00",77,0,VIP Customers
526,4255,5,Timothy Melton,2023-07-20,"$4,255.00",56,2,Regular Customers
26170,5254,5,Claudia Meyer,2022-09-30,"$5,254.00",349,2,Regular Customers
28032,841,3,Ashley Vasquez,2021-05-23,$841.00,845,1,Lapsed Customers
5765,7885,7,Ian Moody,2023-05-13,"$7,885.00",124,0,VIP Customers
44058,2142,2,Erica Barrett,2022-06-17,"$2,142.00",454,1,Lapsed Customers
1703,6738,7,Charles Mendez,2022-06-17,"$6,738.00",455,0,VIP Customers
27340,3816,5,Crystal Kelly,2023-08-21,"$3,816.00",25,2,Regular Customers
35649,2374,3,Erica Simpson,2022-11-21,"$2,374.00",298,2,Regular Customers
24622,1975,3,Donald Rivers,2021-09-14,"$1,975.00",730,1,Lapsed Customers
3259,796,2,Kevin Barnes,2023-06-11,$796.00,95,2,Regular Customers
21164,674,3,Thomas Mason,2023-09-03,$674.00,11,2,Regular Customers
49838,1765,1,Richard Allen,2021-10-14,"$1,765.00",700,1,Lapsed Customers
43228,3996,4,Anthony Matthews,2022-10-08,"$3,996.00",341,2,Regular Customers
42919,4165,5,James Bowman,2022-11-15,"$4,165.00",304,2,Regular Customers
7752,1054,2,Amber Strickland,2023-07-26,"$1,054.00",50,2,Regular Customers
45905,3570,7,Elizabeth Guerrero,2023-06-16,"$3,570.00",90,0,VIP Customers
1788,2515,2,Abigail Morgan,2023-07-13,"$2,515.00",63,2,Regular Customers
45518,5988,6,Kathryn Hoffman,2023-09-04,"$5,988.00",11,0,VIP Customers
13316,5293,5,Mark Woodard,2022-07-12,"$5,293.00",430,2,Regular Customers
28324,6629,6,Taylor Terry,2023-02-21,"$6,629.00",205,0,VIP Customers
27570,3446,5,Mr. Albert Buchanan,2023-05-04,"$3,446.00",133,2,Regular Customers
24109,1002,2,Frederick Harmon,2021-05-01,"$1,002.00",867,1,Lapsed Customers
40057,593,2,Jose Gillespie,2022-05-08,$593.00,495,1,Lapsed Customers
18104,2493,2,Stephen Stevens,2023-02-03,"$2,493.00",223,2,Regular Customers
24503,1335,1,Alexander Simpson,2021-12-27,"$1,335.00",627,1,Lapsed Customers
32718,5202,8,Austin Richard,2023-09-02,"$5,202.00",13,0,VIP Customers
41360,886,2,Nancy Jefferson,2023-05-10,$886.00,128,2,Regular Customers
33483,3081,4,Stephanie Wilson,2023-02-16,"$3,081.00",210,2,Regular Customers
11108,2239,3,Shane Simmons,2022-11-14,"$2,239.00",304,2,Regular Customers
4826,3690,6,Alexis Vasquez,2023-01-14,"$3,690.00",243,2,Regular Customers
8856,6311,5,Joshua Hill,2021-04-10,"$6,311.00",888,1,Lapsed Customers
37247,2466,4,David Stephens,2023-08-21,"$2,466.00",25,2,Regular Customers
16952,2007,4,Catherine Arroyo,2023-04-14,"$2,007.00",153,2,Regular Customers
31315,1136,1,Mindy Black,2021-04-07,"$1,136.00",890,1,Lapsed Customers
4709,5554,6,Scott Walters,2022-02-22,"$5,554.00",569,1,Lapsed Customers
30825,1533,2,Paul Walter,2022-08-22,"$1,533.00",389,1,Lapsed Customers
49696,5725,5,Carl Hughes,2023-05-29,"$5,725.00",109,0,VIP Customers
41324,978,2,Pamela Howard,2022-02-01,$978.00,591,1,Lapsed Customers
38850,3701,5,Seth Watson,2023-06-28,"$3,701.00",78,2,Regular Customers
21403,1058,2,Tracy Martin,2023-08-19,"$1,058.00",26,2,Regular Customers
1291,4288,5,Brandon Lewis,2023-05-01,"$4,288.00",137,2,Regular Customers
23109,2481,3,Alyssa Ward,2022-05-16,"$2,481.00",487,1,Lapsed Customers
13643,2786,3,Anthony Neal,2021-01-19,"$2,786.00",968,1,Lapsed Customers
37371,994,1,Troy Shepard,2021-02-07,$994.00,950,1,Lapsed Customers
14201,2386,4,Carrie Parks,2022-12-07,"$2,386.00",282,2,Regular Customers
4996,1954,4,Christine Norton,2022-12-05,"$1,954.00",283,2,Regular Customers
49224,4134,5,Stacey Cohen,2023-07-11,"$4,134.00",65,2,Regular Customers
33467,1243,3,Chelsea Gonzalez,2023-08-28,"$1,243.00",18,2,Regular Customers
15938,6721,5,Leslie Ritter,2023-07-13,"$6,721.00",63,0,VIP Customers
42279,6989,6,Jerry Wise,2023-06-12,"$6,989.00",95,0,VIP Customers
8039,465,2,Bonnie Alvarez,2023-03-23,$465.00,175,2,Regular Customers
28788,4549,6,Mikayla Jones PhD,2023-06-01,"$4,549.00",105,0,VIP Customers
8838,4739,5,Rachel Wilson,2022-07-27,"$4,739.00",415,2,Regular Customers
1449,2630,5,Thomas Martinez,2023-07-25,"$2,630.00",51,2,Regular Customers
10892,2102,2,Adam Cisneros,2021-07-03,"$2,102.00",803,1,Lapsed Customers
6507,3376,4,Tammy Woodard,2023-06-09,"$3,376.00",98,2,Regular Customers
34343,1560,2,Ashlee Davis,2023-07-10,"$1,560.00",66,2,Regular Customers
22003,3513,4,Michael Knight PhD,2023-07-14,"$3,513.00",63,2,Regular Customers
11706,3911,4,Donald Rodriguez,2021-11-28,"$3,911.00",655,1,Lapsed Customers
36267,1690,2,Kayla Trujillo,2022-10-28,"$1,690.00",321,2,Regular Customers
14330,7121,8,Melissa Winters,2023-06-25,"$7,121.00",81,0,VIP Customers
30555,3247,4,Cindy Rios,2022-08-08,"$3,247.00",403,2,Regular Customers
43162,5617,7,Angie Hanson,2023-08-21,"$5,617.00",24,0,VIP Customers
22201,2600,3,Andrea Zimmerman,2022-03-25,"$2,600.00",539,1,Lapsed Customers
17988,3652,5,Natalie Mcknight,2022-09-15,"$3,652.00",365,2,Regular Customers
14120,2380,2,Tony Wright,2021-10-20,"$2,380.00",694,1,Lapsed Customers
44705,1774,2,Allen Craig,2023-08-10,"$1,774.00",36,2,Regular Customers
11344,2789,4,Audrey Liu,2023-02-25,"$2,789.00",202,2,Regular Customers
44645,1523,3,Elizabeth Woodward,2023-01-15,"$1,523.00",242,2,Regular Customers
25662,4101,6,Paul Heath,2023-07-31,"$4,101.00",45,2,Regular Customers
9033,4050,4,Thomas Stephens,2023-04-07,"$4,050.00",161,2,Regular Customers
11690,3835,4,Virginia Campbell,2023-07-25,"$3,835.00",52,2,Regular Customers
3300,4029,3,Julia Newman,2023-06-01,"$4,029.00",106,2,Regular Customers
15590,1423,4,Vanessa Contreras,2023-08-15,"$1,423.00",30,2,Regular Customers
7388,4239,8,Pam Nguyen,2022-12-11,"$4,239.00",277,0,VIP Customers
20698,2146,4,Leslie Cain,2022-12-19,"$2,146.00",270,2,Regular Customers
580,1828,3,Clayton James,2021-11-26,"$1,828.00",658,1,Lapsed Customers
25215,982,3,Rachel Lucero,2022-04-14,$982.00,519,1,Lapsed Customers
28584,846,1,Karen Young,2021-10-12,$846.00,702,1,Lapsed Customers
15637,1971,2,Alyssa Ramirez,2022-12-15,"$1,971.00",274,2,Regular Customers
33904,2817,2,Paula Armstrong,2020-09-06,"$2,817.00",1103,1,Lapsed Customers
48213,3132,4,Samantha Garcia,2023-02-04,"$3,132.00",223,2,Regular Customers
17620,5362,5,Jamie Norris,2022-08-17,"$5,362.00",394,2,Regular Customers
22924,2741,3,Maxwell Morgan,2023-08-11,"$2,741.00",34,2,Regular Customers
1875,1186,3,Barbara Osborn,2022-12-24,"$1,186.00",265,2,Regular Customers
25682,3866,3,Hannah Taylor,2023-01-25,"$3,866.00",233,2,Regular Customers
29748,3541,3,Jacqueline Wagner,2023-05-16,"$3,541.00",122,2,Regular Customers
49609,4549,6,Heather Fleming,2023-06-22,"$4,549.00",85,0,VIP Customers
24057,4496,5,Teresa Moody,2021-10-14,"$4,496.00",701,1,Lapsed Customers
47854,508,3,Deanna Morgan,2021-06-09,$508.00,828,1,Lapsed Customers
31064,5149,4,Margaret Hernandez,2022-08-18,"$5,149.00",393,2,Regular Customers
4953,1650,2,Denise Stone,2021-11-25,"$1,650.00",659,1,Lapsed Customers
9821,2980,6,Cynthia Burns,2023-04-17,"$2,980.00",150,2,Regular Customers
47847,4352,3,Barry Fowler,2022-12-07,"$4,352.00",282,2,Regular Customers
1707,1192,2,Holly Pitts,2020-03-25,"$1,192.00",1269,1,Lapsed Customers
49382,5651,4,Adrian Ballard,2022-11-20,"$5,651.00",298,2,Regular Customers
49113,6107,6,Brian Keller,2021-06-26,"$6,107.00",811,1,Lapsed Customers
17374,4378,5,Stephanie Vance,2022-09-02,"$4,378.00",378,2,Regular Customers
23551,6382,6,Frederick Kline,2023-02-23,"$6,382.00",204,0,VIP Customers
26664,475,1,Katie Hansen,2021-05-12,$475.00,855,1,Lapsed Customers
31795,443,2,Angela Meyer,2023-05-29,$443.00,108,2,Regular Customers
18729,1874,4,Taylor Carr,2022-04-07,"$1,874.00",525,1,Lapsed Customers
38386,5248,3,Ashley Merritt,2023-01-01,"$5,248.00",256,2,Regular Customers
10748,3800,3,Amy Molina,2021-12-08,"$3,800.00",645,1,Lapsed Customers
48619,4466,6,Katie Ross,2022-07-29,"$4,466.00",413,2,Regular Customers
31461,612,1,Mrs. Michelle Peterson MD,2023-04-22,$612.00,145,2,Regular Customers
8735,6213,7,Amy Hansen,2023-03-23,"$6,213.00",175,0,VIP Customers
15799,3467,5,Gloria Stout,2023-08-14,"$3,467.00",31,2,Regular Customers
41025,2067,3,Brian Morris,2023-06-04,"$2,067.00",103,2,Regular Customers
32462,6492,8,Colin Morris,2023-02-23,"$6,492.00",204,0,VIP Customers
2160,3324,5,Ebony Haynes,2022-02-12,"$3,324.00",579,1,Lapsed Customers
47100,278,1,Alexander Stephens,2022-09-24,$278.00,356,1,Lapsed Customers
46646,3721,5,Alison Summers,2023-06-09,"$3,721.00",97,2,Regular Customers
9302,2889,5,Roy Reynolds,2023-02-16,"$2,889.00",211,2,Regular Customers
30804,1861,5,Erin Conley,2022-12-03,"$1,861.00",285,2,Regular Customers
24723,2372,6,Kaitlyn Parker,2023-06-13,"$2,372.00",93,2,Regular Customers
10291,2280,1,Mr. Robert Morgan,2021-02-11,"$2,280.00",946,1,Lapsed Customers
18828,7601,8,Stephen Green,2023-01-10,"$7,601.00",247,0,VIP Customers
44209,3953,5,Kyle Gallagher,2021-02-18,"$3,953.00",939,1,Lapsed Customers
26370,5431,7,Richard Figueroa MD,2023-08-06,"$5,431.00",39,0,VIP Customers
1540,7079,8,Frederick Odonnell,2021-09-07,"$7,079.00",738,0,VIP Customers
28990,7128,6,Vanessa Huynh,2022-07-02,"$7,128.00",439,0,VIP Customers
10139,1244,1,Sherri Jarvis,2023-04-03,"$1,244.00",164,2,Regular Customers
37204,4251,4,Victor Shelton,2022-09-18,"$4,251.00",362,2,Regular Customers
41230,1918,4,Anthony Burch,2023-05-30,"$1,918.00",107,2,Regular Customers
1968,1076,5,Denise Lewis,2022-05-22,"$1,076.00",480,1,Lapsed Customers
3381,3627,4,Kelly Conway,2023-09-10,"$3,627.00",5,2,Regular Customers
9955,2598,4,Sarah Burton,2023-08-28,"$2,598.00",17,2,Regular Customers
14317,5452,8,Judith Allen,2023-09-15,"$5,452.00",0,0,VIP Customers
38229,2218,4,Kathryn Luna,2022-09-28,"$2,218.00",351,2,Regular Customers
5902,2292,4,Martha Jimenez,2021-03-06,"$2,292.00",923,1,Lapsed Customers
17235,3703,5,Alan Tucker,2022-11-02,"$3,703.00",317,2,Regular Customers
2715,5749,9,Michele Dougherty,2023-09-09,"$5,749.00",6,0,VIP Customers
1244,5535,5,Donna Murphy,2023-08-09,"$5,535.00",37,0,VIP Customers
10504,2066,5,Scott Bryant,2023-06-15,"$2,066.00",91,2,Regular Customers
29505,5681,6,Bradley Ponce,2022-05-05,"$5,681.00",497,0,VIP Customers
36745,928,3,Steven Sparks,2021-10-18,$928.00,696,1,Lapsed Customers
22699,625,2,Zachary King,2021-03-07,$625.00,922,1,Lapsed Customers
25859,1582,3,Chad Myers,2023-06-13,"$1,582.00",94,2,Regular Customers
49898,2370,2,Nicole Pineda,2023-06-22,"$2,370.00",84,2,Regular Customers
18078,3325,2,Jon Lindsey,2020-12-15,"$3,325.00",1004,1,Lapsed Customers
9735,311,1,Randy Cohen,2021-02-01,$311.00,955,1,Lapsed Customers
19735,3908,4,Taylor Barrett,2023-06-18,"$3,908.00",89,2,Regular Customers
14631,4606,7,Joseph Boyd,2022-08-14,"$4,606.00",396,0,VIP Customers
11398,994,2,Kevin Rollins,2023-03-07,$994.00,191,2,Regular Customers
8053,969,3,Charles West,2023-09-01,$969.00,13,2,Regular Customers
19994,909,2,William Barr,2022-09-09,$909.00,371,1,Lapsed Customers
1303,2905,3,Carolyn Parrish,2023-05-23,"$2,905.00",115,2,Regular Customers
14255,4615,6,Renee Mueller,2023-07-04,"$4,615.00",72,0,VIP Customers
23452,4363,3,Rebecca Mitchell,2023-08-26,"$4,363.00",19,2,Regular Customers
33010,4485,5,Stacey Morgan,2022-09-05,"$4,485.00",374,2,Regular Customers
29459,2086,2,Timothy Hogan,2022-07-14,"$2,086.00",427,1,Lapsed Customers
3356,1479,4,Linda Butler,2023-04-08,"$1,479.00",160,2,Regular Customers
1867,7166,5,Patricia Robertson,2021-09-17,"$7,166.00",728,1,Lapsed Customers
9353,4462,8,Christopher Jenkins,2023-08-03,"$4,462.00",42,0,VIP Customers
34578,435,2,Madison Lopez,2021-05-17,$435.00,850,1,Lapsed Customers
48963,2080,1,Chelsea Allen,2022-06-18,"$2,080.00",454,1,Lapsed Customers
16205,1514,4,Rachel Medina,2023-07-11,"$1,514.00",66,2,Regular Customers
45836,4659,5,Patrick Sharp,2022-12-20,"$4,659.00",269,2,Regular Customers
24838,2110,3,Brian Randall,2022-01-08,"$2,110.00",614,1,Lapsed Customers
15232,3058,5,Earl Ruiz,2023-07-24,"$3,058.00",53,2,Regular Customers
18600,2525,5,Jodi Burns,2023-08-04,"$2,525.00",42,2,Regular Customers
